C7H8,TMA,VOC,CO2,HCHO,H2S,NH3,CH3SH,SO2,NO2,CO,label
0.006728856,0.001001514,0.2319023,671.0288,0.1139786,0.119234,0.0,0.0,0.009937113,0.1645558,1.040066,100A
0.006762916,0.0009950523,0.2326784,671.0288,0.1185033,0.1236171,0.0,0.0,0.01205687,0.1679839,1.101802,100A
0.006762916,0.0009907638,0.2311273,668.4935,0.1286608,0.1219905,0.0,0.0,0.003312371,0.1645558,1.12924,100A
0.006762916,0.0009864905,0.2439034,668.4935,0.1241294,0.1252436,0.0,0.0,0.001656123,0.1645558,1.091371,100A
0.006762916,0.0009781603,0.2319023,681.17,0.1173621,0.1252436,0.0,0.0,0.001656123,0.1645558,1.101802,100A
0.006762916,0.0009758744,0.2303533,681.17,0.1207457,0.1268701,0.0,0.0,0.003770488,0.1645558,1.101802,100A
0.006782427,0.0009716548,0.2311273,701.4525,0.1207457,0.1236171,0.0,0.0,0.006624742,0.1645558,1.012629,100A
0.006762916,0.0009674503,0.2303533,701.4525,0.1218892,0.1252436,0.0,0.0,0.002113175,0.1645558,1.040066,100A
0.006762916,0.0009611716,0.2303533,701.4525,0.1286608,0.1268701,0.0,0.0,0.001656123,0.1645558,1.081223,100A
0.006762916,0.0009570047,0.2303533,701.4525,0.1173621,0.1317498,0.0,0.0,0.01205687,0.1622711,1.12569,100A
0.006762916,0.000952853,0.2311273,702.7426,0.1275129,0.1284967,0.0,0.0,0.0,0.1611275,1.136099,100A
0.006762916,0.0009468393,0.2326784,701.4525,0.1275129,0.1219905,0.0,0.0,0.005427738,0.1645558,1.139419,100A
0.006762916,0.0009445935,0.2311273,703.9878,0.1275129,0.1236171,0.0,0.0,0.008280928,0.1645558,1.163537,100A
0.006797047,0.0009404867,0.2326784,701.4525,0.1207457,0.1187374,0.0,0.0,0.01039961,0.1645558,1.12238,100A
0.006816615,0.0009343533,0.2175681,691.3112,0.1275129,0.120364,0.0,0.0,0.009937113,0.1679839,1.094942,100A
0.006797047,0.0009284486,0.2311273,681.17,0.1241294,0.1187374,0.0,0.0,0.01656192,0.1645558,1.108661,100A
0.006797047,0.0009282533,0.2311273,672.2988,0.108346,0.1187374,0.0,0.0,0.009937113,0.1645558,1.101802,100A
0.006797047,0.0009242049,0.2303533,671.0288,0.1173621,0.1252436,0.0,0.0,0.02034331,0.1645558,1.115521,100A
0.006797047,0.0009201708,0.2319023,681.17,0.1207457,0.1154843,0.0,0.0,0.009937113,0.1679839,1.184115,100A
0.006831245,0.0009161516,0.2319023,681.17,0.1173621,0.1089782,0.0,0.0,0.01868599,0.1679839,1.074364,100A
0.006797047,0.0009141474,0.2319023,681.17,0.1173621,0.1154843,0.0,0.0,0.01537143,0.1679839,1.005769,100A
0.006797047,0.0009101497,0.2311273,681.17,0.1286608,0.1154843,0.0,0.0,0.01987429,0.1679839,1.067504,100A
0.006831245,0.0009061663,0.2183344,682.4467,0.1139786,0.1236171,0.0,0.0,0.003770488,0.1679839,1.012629,100A
0.006797047,0.0009061663,0.2191015,681.17,0.1173621,0.120364,0.0,0.0,0.008280928,0.1679839,1.12238,100A
0.006816615,0.0009002184,0.2303533,681.17,0.1241294,0.1159788,0.0,0.0,0.0115933,0.1679839,1.12238,100A
0.006797047,0.0008982426,0.2191015,681.17,0.1207457,0.120364,0.0,0.0,0.01702874,0.1679839,1.115521,100A
0.006797047,0.0008962709,0.2191015,681.17,0.1218892,0.1138578,0.0,0.0,0.01324955,0.1714122,1.170397,100A
0.006797047,0.0008923376,0.2191015,681.17,0.1275129,0.120364,0.0,0.0,0.01490573,0.1748405,1.115521,100A
0.006797047,0.0008886328,0.2191015,681.17,0.1151175,0.1154843,0.0,0.0,0.0182181,0.1679839,1.088083,100A
0.006797047,0.0008864644,0.2168031,681.17,0.1207457,0.1122313,0.0,0.0,0.01656192,0.1748405,1.105099,100A
0.006797047,0.0008825664,0.2175681,681.17,0.1139786,0.1171109,0.0,0.0,0.01324955,0.1714122,1.046926,100A
0.006811653,0.0008825664,0.2319023,681.17,0.125275,0.1171109,0.0,0.0,0.0182181,0.1714122,1.108661,100A
0.006797047,0.0008786825,0.2191015,681.17,0.1275129,0.1089782,0.0,0.0,0.0115933,0.1714122,1.108661,100A
0.006797047,0.0008748128,0.2183344,681.17,0.1218892,0.1040986,0.0,0.0,0.01490573,0.1748405,1.108661,100A
0.006831245,0.0008728831,0.2311273,681.17,0.1173621,0.1122313,0.0,0.0,0.0115933,0.1748405,1.088083,100A
0.006831245,0.0008709569,0.2055245,682.4467,0.1207457,0.1122313,0.0,0.0,0.008280928,0.1748405,1.046926,100A
0.006831245,0.0008690342,0.2319023,681.17,0.1207457,0.1138578,0.0,0.0,0.01537143,0.1748405,1.088083,100A
0.006831245,0.0008651989,0.2191015,681.17,0.1185033,0.1122313,0.0,0.0,0.01702874,0.1782687,1.136099,100A
0.006831245,0.0008635123,0.2183344,681.17,0.1151175,0.1133651,0.0,0.0,0.01656192,0.1714122,1.177256,100A
0.006816615,0.0008632867,0.2191015,681.17,0.1117317,0.1171109,0.0,0.0,0.02153048,0.1748405,1.12569,100A
0.006811653,0.0008594723,0.2183344,681.17,0.125275,0.1187374,0.0,0.0,0.02365787,0.1759929,1.026348,100A
0.006831245,0.0008594723,0.2183344,681.17,0.1207457,0.1122313,0.0,0.0,0.01537143,0.1782687,1.074364,100A
0.006831245,0.0008556722,0.2183344,681.17,0.1173621,0.1024721,0.0,0.0,0.02034331,0.1782687,1.088083,100A
0.006831245,0.000853777,0.2168031,671.0288,0.1207457,0.1073516,0.0,0.0,0.02318666,0.1748405,1.094942,100A
0.006831245,0.0008518853,0.2175681,660.8874,0.1320466,0.1024721,0.0,0.0,0.02153048,0.1782687,1.184115,100A
0.006831245,0.0008499968,0.2191015,660.8874,0.1275129,0.1024721,0.0,0.0,0.030287,0.1782687,1.177256,100A
0.006831245,0.0008499968,0.2175681,660.8874,0.1218892,0.09921892,0.0,0.0,0.02200056,0.1782687,1.208058,100A
0.006831245,0.0008462305,0.2175681,660.8874,0.1151175,0.09759241,0.0,0.0,0.02365787,0.1782687,1.136099,100A
0.006831245,0.0008443528,0.2191015,660.8874,0.1241294,0.09271277,0.0,0.0,0.02815528,0.1782687,1.081223,100A
0.006831245,0.0008424782,0.2191015,640.605,0.1185033,0.08783314,0.0,0.0,0.02531518,0.1748405,1.142958,100A
0.006831245,0.0008408425,0.2191015,640.605,0.1185033,0.09108626,0.0,0.0,0.02862975,0.1782687,1.156678,100A
0.006831245,0.0008389755,0.2175681,640.605,0.1185033,0.09759241,0.0,0.0,0.02034331,0.1782687,1.115521,100A
0.006811653,0.0008389755,0.2168031,641.8551,0.1185033,0.09759241,0.0,0.0,0.02365787,0.1782687,1.221786,100A
0.006831245,0.0008371116,0.2183344,640.605,0.1286608,0.102958,0.0,0.0,0.01987429,0.181697,1.156678,100A
0.006831245,0.0008368746,0.2168031,640.605,0.1207457,0.1057251,0.0,0.0,0.02862975,0.181697,1.177256,100A
0.006831245,0.0008333946,0.2175681,641.8551,0.1275129,0.09596585,0.0,0.0,0.03146765,0.1782687,1.184115,100A
0.006831245,0.0008350136,0.2191015,640.605,0.1173621,0.09921892,0.0,0.0,0.02815528,0.181697,1.190975,100A
0.006831245,0.0008350136,0.2040091,640.605,0.1139786,0.0894597,0.0,0.0,0.02697243,0.1782687,1.177256,100A
0.006831245,0.0008313016,0.2168031,650.7462,0.1207457,0.09108626,0.0,0.0,0.02981147,0.1782687,1.19433,100A
0.006831245,0.0008313016,0.2168031,650.7462,0.1275129,0.09271277,0.0,0.0,0.03360156,0.1851251,1.170397,100A
0.006831245,0.0008278441,0.2168031,650.7462,0.1275129,0.08295356,0.0,0.0,0.02697243,0.1851251,1.094942,100A
0.006831245,0.0008294502,0.2168031,650.7462,0.1286608,0.08783314,0.0,0.0,0.03146765,0.1851251,1.190975,100A
0.006831245,0.0008294502,0.2191015,650.7462,0.1275129,0.09108626,0.0,0.0,0.02365787,0.1839675,1.12924,100A
0.006831245,0.0008276028,0.2191015,660.8874,0.1185033,0.08505435,0.0,0.0,0.03360156,0.1851251,1.232132,100A
0.006831245,0.0008276028,0.2191015,681.17,0.1173621,0.08783314,0.0,0.0,0.02815528,0.1851251,1.211553,100A
0.006831245,0.0008276028,0.2183344,681.17,0.1139786,0.09759241,0.0,0.0,0.01868599,0.1851251,1.139419,100A
0.006831245,0.0008257584,0.2183344,681.17,0.1072114,0.1024721,0.0,0.0,0.02153048,0.181697,1.094942,100A
0.006797047,0.0008257584,0.2191015,691.3112,0.1173621,0.1073516,0.0,0.0,0.02200056,0.181697,1.12924,100A
0.006797047,0.0008257584,0.2183344,692.5947,0.1173621,0.1122313,0.0,0.0,0.01656192,0.1782687,1.149818,100A
0.006777519,0.0008257584,0.2191015,691.3112,0.1173621,0.1106048,0.0,0.0,0.01490573,0.181697,1.232132,100A
0.006797047,0.0008239176,0.2183344,691.3112,0.1185033,0.1106048,0.0,0.0,0.01490573,0.1782687,1.177256,100A
0.006797047,0.0008239176,0.2191015,701.4525,0.1218892,0.1106048,0.0,0.0,0.01702874,0.1748405,1.136099,100A
0.006797047,0.0008220801,0.2055245,701.4525,0.1218892,0.1062132,0.0,0.0,0.01987429,0.1782687,1.136099,100A
0.006797047,0.0008202456,0.2055245,701.4525,0.1241294,0.1106048,0.0,0.0,0.01702874,0.1782687,1.136099,100A
0.006797047,0.0008202456,0.2168031,701.4525,0.1241294,0.1106048,0.0,0.0,0.01868599,0.1782687,1.136099,100A
0.006797047,0.0008202456,0.2040091,701.4525,0.1286608,0.1040986,0.0,0.0,0.02200056,0.1748405,1.156678,100A
0.006797047,0.0008184147,0.2183344,701.4525,0.125275,0.1073516,0.0,0.0,0.01656192,0.1782687,1.190975,100A
0.006811653,0.0008184147,0.2183344,701.4525,0.1207457,0.1089782,0.0,0.0,0.01987429,0.1748405,1.293867,100A
0.006831245,0.0008184147,0.2175681,701.4525,0.1207457,0.1008455,0.0,0.0,0.02318666,0.1748405,1.208058,100A
0.006831245,0.0008165867,0.2032528,701.4525,0.1342801,0.1024721,0.0,0.0,0.02200056,0.1782687,1.204694,100A
0.006831245,0.000815009,0.2055245,703.9878,0.1275129,0.1057251,0.0,0.0,0.02649909,0.1782687,1.12924,100A
0.006831245,0.0008147624,0.2168031,701.4525,0.1275129,0.09596585,0.0,0.0,0.02862975,0.1782687,1.214922,100A
0.006831245,0.0008129414,0.2055245,702.7426,0.1275129,0.08830953,0.0,0.0,0.02531518,0.1782687,1.214922,100A
0.006811653,0.0008129414,0.2191015,691.3112,0.1320466,0.09271277,0.0,0.0,0.02697243,0.1782687,1.170397,100A
0.006831245,0.0008111238,0.2183344,692.5947,0.1286608,0.0894597,0.0,0.0,0.02981147,0.181697,1.101802,100A
0.00685088,0.0008111238,0.2032528,691.3112,0.125275,0.09433933,0.0,0.0,0.02484291,0.181697,1.12238,100A
0.006831245,0.000809558,0.2183344,691.3112,0.1286608,0.09433933,0.0,0.0,0.03360156,0.181697,1.12238,100A
0.006831245,0.0008111238,0.2175681,691.3112,0.125275,0.0894597,0.0,0.0,0.03478009,0.1851251,1.149818,100A
0.006831245,0.0008111238,0.2168031,683.7053,0.1275129,0.09433933,0.0,0.0,0.03643627,0.1851251,1.218413,100A
0.006831245,0.0008093094,0.2183344,681.17,0.1207457,0.08620663,0.0,0.0,0.02531518,0.1851251,1.142958,100A
0.006811653,0.0008093094,0.2175681,681.17,0.1241294,0.08783314,0.0,0.0,0.03312384,0.1851251,1.12924,100A
0.006831245,0.0008093094,0.2191015,671.0288,0.1308966,0.07970048,0.0,0.0,0.03146765,0.1851251,1.163537,100A
0.006831245,0.0008093094,0.2191015,660.8874,0.1354324,0.08132699,0.0,0.0,0.02981147,0.1851251,1.201195,100A
0.006811653,0.0008093094,0.2168031,660.8874,0.1342801,0.07970048,0.0,0.0,0.03146765,0.1851251,1.232132,100A
0.006845859,0.0008093094,0.2191015,660.8874,0.1241294,0.07528876,0.0,0.0,0.03478009,0.1851251,1.184115,100A
0.006831245,0.0008093094,0.2055245,660.8874,0.1241294,0.08620663,0.0,0.0,0.03809246,0.1851251,1.142958,100A
0.006831245,0.0008093094,0.2175681,658.3521,0.1342801,0.07319427,0.0,0.0,0.03146765,0.1851251,1.245851,100A
0.006831245,0.0008074982,0.2175681,660.8874,0.1286608,0.06180849,0.0,0.0,0.03478009,0.1851251,1.266429,100A
0.006831245,0.0008093094,0.2175681,660.8874,0.1241294,0.0699412,0.0,0.0,0.03525887,0.1851251,1.204694,100A
0.006865512,0.0008077476,0.2175681,660.8874,0.1275129,0.07319427,0.0,0.0,0.02815528,0.181697,1.235514,100A
0.006831245,0.0008074982,0.2183344,660.8874,0.1286608,0.06018199,0.0,0.0,0.04802963,0.1839675,1.190975,100A
0.006831245,0.0008077476,0.2183344,660.8874,0.1342801,0.06622611,0.0,0.0,0.03643627,0.1851251,1.197834,100A
0.006865512,0.0008074982,0.2168031,660.8874,0.1275129,0.0699412,0.0,0.0,0.03194431,0.1851251,1.225272,100A
0.006865512,0.0008111238,0.2183344,660.8874,0.1308966,0.06389554,0.0,0.0,0.03194431,0.1885534,1.225272,100A
0.006865512,0.0008077476,0.2183344,660.8874,0.1308966,0.05692885,0.0,0.0,0.03478009,0.1885534,1.232132,100A
0.006865512,0.0008111238,0.2191015,660.8874,0.1354324,0.06668813,0.0,0.0,0.03525887,0.1885534,1.139419,100A
0.006865512,0.0008113717,0.2183344,660.8874,0.1241294,0.06180849,0.0,0.0,0.03974864,0.1885534,1.170397,100A
0.006865512,0.0008129414,0.2175681,660.8874,0.1308966,0.06668813,0.0,0.0,0.03478009,0.1885534,1.197834,100A
0.006865512,0.0008129414,0.2175681,660.8874,0.1308966,0.0683147,0.0,0.0,0.041888,0.1885534,1.118827,100A
0.006865512,0.0008129414,0.2168031,660.8874,0.1376637,0.06343506,0.0,0.0,0.04306101,0.1885534,1.067504,100A
0.006865512,0.0008147624,0.2183344,660.8874,0.1342801,0.06180849,0.0,0.0,0.03643627,0.1851251,1.033207,100A
0.006865512,0.0008147624,0.2191015,671.0288,0.1308966,0.06715071,0.0,0.0,0.03857344,0.1885534,1.108661,100A
0.006865512,0.000815009,0.2191015,681.17,0.1207457,0.06506157,0.0,0.0,0.03360156,0.1885534,1.156678,100A
0.006865512,0.000815009,0.2183344,681.17,0.1308966,0.06018199,0.0,0.0,0.03643627,0.1885534,1.108661,100A
0.006845859,0.000815009,0.2168031,681.17,0.142204,0.05367579,0.0,0.0,0.03809246,0.1851251,1.149818,100A
0.006865512,0.0008184147,0.2175681,681.17,0.1376637,0.04554307,0.0,0.0,0.04520256,0.1885534,1.12238,100A
0.006865512,0.0008202456,0.2191015,681.17,0.1072114,0.05855542,0.0,0.0,0.02815528,0.1851251,1.067504,100A
0.006865512,0.0008202456,0.2175681,681.17,0.1275129,0.06343506,0.0,0.0,0.030287,0.1851251,1.094942,100A
0.006845859,0.00082049,0.2175681,681.17,0.1308966,0.06343506,0.0,0.0,0.02365787,0.181697,1.149818,100A
0.006865512,0.0008239176,0.2191015,681.17,0.1410472,0.06668813,0.0,0.0,0.02318666,0.181697,1.136099,100A
0.006865512,0.0008257584,0.2183344,681.17,0.1275129,0.07319427,0.0,0.0,0.02531518,0.1782687,1.184115,100A
0.006899852,0.0008331556,0.2183344,681.17,0.1286608,0.07807392,0.0,0.0,0.01868599,0.1748405,1.218413,100A
0.006831245,0.001253684,0.2710039,458.0624,0.1647323,0.1366294,0.0,0.06478462,0.006624742,0.1782687,0.491309,10C
0.006831245,0.001243273,0.2726063,461.7297,0.1647323,0.1350028,0.0,0.06312983,0.01039961,0.1748405,0.4638708,10C
0.006831245,0.001232936,0.2718046,458.0624,0.1613487,0.141509,0.0,0.06196789,0.000455924,0.1759929,0.4981684,10C
0.006865512,0.001222672,0.2726063,458.0624,0.1625188,0.1301232,0.0,0.06267209,0.004968557,0.1714122,0.5187467,10C
0.006865512,0.001212518,0.2590383,458.0624,0.1681159,0.1317498,0.0,0.06524097,0.01039961,0.1668375,0.4736137,10C
0.006865512,0.001207415,0.2598322,459.1929,0.159133,0.1252436,0.0,0.0666484,0.008280928,0.1645558,0.4364331,10C
0.006865512,0.001202365,0.2582454,458.0624,0.1681159,0.1268701,0.0,0.0666484,0.0182181,0.1679839,0.3746977,10C
0.006899852,0.001192321,0.2582454,459.1929,0.1647323,0.1224892,0.0,0.06689717,0.0115933,0.1645558,0.3266815,10C
0.006899852,0.001187325,0.2582454,458.0624,0.1579652,0.1187374,0.0,0.06242609,0.004968557,0.1611275,0.4295737,10C
0.006899852,0.001177388,0.2734092,459.1929,0.1692905,0.120364,0.0,0.0666484,0.01324955,0.1645558,0.4501519,10C
0.006934263,0.001167521,0.2598322,458.0624,0.1647323,0.1187374,0.0,0.07112225,0.01324955,0.1622711,0.4089951,10C
0.006914485,0.001162614,0.2582454,458.0624,0.1647323,0.1252436,0.0,0.06875957,0.01490573,0.1611275,0.3444613,10C
0.006934263,0.001152853,0.2582454,458.0624,0.1545815,0.1219905,0.0,0.06689717,0.01324955,0.1611275,0.4501519,10C
0.006934263,0.001148,0.2598322,458.0624,0.1625188,0.1317498,0.0,0.06594469,0.01656192,0.1611275,0.4707302,10C
0.006914485,0.001143162,0.2598322,458.0624,0.1647323,0.1333763,0.0,0.06760134,0.0115933,0.1576993,0.4570113,10C
0.006914485,0.001133624,0.2574536,458.0624,0.1613487,0.1306272,0.0,0.06055954,0.02318666,0.1576993,0.426721,10C
0.006934263,0.001131146,0.2574536,458.0624,0.1613487,0.120364,0.0,0.06383354,0.01702874,0.154271,0.4432925,10C
0.006934263,0.00112637,0.2718046,459.1929,0.1681159,0.1171109,0.0,0.06408045,0.01656192,0.1576993,0.5285255,10C
0.006968744,0.001119236,0.2598322,458.0624,0.1692905,0.1252436,0.0,0.06805585,0.02318666,0.1576993,0.5050278,10C
0.006968744,0.001112142,0.2726063,458.0624,0.159133,0.1236171,0.0,0.0690097,0.02034331,0.154271,0.4942055,10C
0.006968744,0.001105086,0.2598322,458.0624,0.1545815,0.1252436,0.0,0.06760134,0.02365787,0.154271,0.4404308,10C
0.006968744,0.001102742,0.2726063,458.0624,0.1613487,0.120364,0.0,0.06689717,0.02034331,0.154271,0.5118872,10C
0.006968744,0.001095736,0.2574536,458.0624,0.1692905,0.1122313,0.0,0.07041805,0.02862975,0.1508427,0.5187467,10C
0.006948902,0.001093409,0.2582454,459.1929,0.1545815,0.1045856,0.0,0.06830553,0.02153048,0.1508427,0.5903009,10C
0.006968744,0.001088768,0.2574536,458.0624,0.1579652,0.1138578,0.0,0.06946328,0.02484291,0.1508427,0.491309,10C
0.006968744,0.001084143,0.2598322,458.0624,0.1647323,0.1106048,0.0,0.06524097,0.02153048,0.1508427,0.5118872,10C
0.006948902,0.001079535,0.2590383,458.0624,0.1647323,0.1187374,0.0,0.06548881,0.02697243,0.1519795,0.4227139,10C
0.006968744,0.001074943,0.2598322,458.0624,0.1647323,0.1236171,0.0,0.06267209,0.0182181,0.1508427,0.4638708,10C
0.006968744,0.001070368,0.2598322,458.0624,0.1714995,0.1089782,0.0,0.06267209,0.02318666,0.1474146,0.4707302,10C
0.006968744,0.001068087,0.2590383,458.0624,0.1647323,0.1106048,0.0,0.06172238,0.0182181,0.1462816,0.4638708,10C
0.006948902,0.001063536,0.2598322,458.0624,0.1714995,0.1024721,0.0,0.06055954,0.02649909,0.148549,0.4227139,10C
0.006968744,0.001059002,0.2574536,458.0624,0.1647323,0.1057251,0.0,0.06478462,0.02365787,0.1474146,0.4707302,10C
0.006948902,0.001052361,0.2582454,458.0624,0.1692905,0.1089782,0.0,0.06172238,0.02484291,0.1474146,0.4775896,10C
0.007003292,0.001052231,0.2582454,447.9212,0.1714995,0.1040986,0.0,0.06337626,0.02034331,0.1439863,0.5393249,10C
0.006948902,0.001049982,0.2598322,447.9212,0.1681159,0.1057251,0.0,0.06383354,0.02484291,0.1439863,0.5353891,10C
0.006968744,0.001043259,0.2590383,459.1929,0.1613487,0.09759241,0.0,0.06760134,0.02318666,0.1439863,0.6079197,10C
0.007003292,0.001041026,0.2598322,449.045,0.1714995,0.09596585,0.0,0.07087071,0.02649909,0.148549,0.628498,10C
0.007003292,0.001038797,0.2574536,449.045,0.1613487,0.1040986,0.0,0.06594469,0.02649909,0.1439863,0.5667632,10C
0.007003292,0.001034352,0.2598322,447.9212,0.1714995,0.09271277,0.0,0.06548881,0.03146765,0.1439863,0.5599037,10C
0.007003292,0.001029922,0.2590383,458.0624,0.1714995,0.09433933,0.0,0.06453726,0.03194431,0.1439863,0.5461844,10C
0.007003292,0.001029922,0.2574536,447.9212,0.1579652,0.09921892,0.0,0.06594469,0.02531518,0.1439863,0.5050278,10C
0.007003292,0.001025508,0.2574536,459.1929,0.1647323,0.1008455,0.0,0.06172238,0.02815528,0.1451186,0.5628449,10C
0.00698339,0.001023308,0.2598322,458.0624,0.1681159,0.1008455,0.0,0.06172238,0.04140483,0.1439863,0.5599037,10C
0.007003292,0.001018917,0.2582454,479.4887,0.1714995,0.08993715,0.0,0.06453726,0.03312384,0.1439863,0.580482,10C
0.007003292,0.001018917,0.2574536,488.4861,0.1782667,0.08458006,0.0,0.06453726,0.03312384,0.1439863,0.580482,10C
0.007003292,0.001014543,0.2598322,498.6273,0.1681159,0.08505435,0.0,0.06242609,0.02815528,0.1439863,0.5530438,10C
0.007003292,0.001014543,0.2582454,499.7845,0.1659046,0.09108626,0.0,0.06830553,0.03643627,0.1439863,0.5226909,10C
0.007003292,0.001010185,0.2582454,496.092,0.1760621,0.08783314,0.0,0.06312983,0.03809246,0.1439863,0.5324655,10C
0.007003292,0.001008011,0.2598322,498.6273,0.1681159,0.08620663,0.0,0.06453726,0.03146765,0.140558,0.597165,10C
0.007003292,0.001005842,0.2590383,498.6273,0.1681159,0.08132699,0.0,0.06548881,0.03643627,0.1439863,0.6323704,10C
0.007003292,0.001003676,0.2590383,498.6273,0.1681159,0.08132699,0.0,0.06172238,0.03974864,0.1439863,0.580482,10C
0.00698339,0.001003676,0.2574536,499.7845,0.1748831,0.08132699,0.0,0.05750006,0.02862975,0.140558,0.5736226,10C
0.007003292,0.0009993564,0.2742131,489.6366,0.1681159,0.07319427,0.0,0.05985534,0.04471726,0.140558,0.5393249,10C
0.00698339,0.0009993564,0.2590383,488.4861,0.1828337,0.07156777,0.0,0.06594469,0.03146765,0.140558,0.6216385,10C
0.007003292,0.0009972026,0.2582454,488.4861,0.1579652,0.07970048,0.0,0.070167,0.03809246,0.140558,0.5736226,10C
0.007003292,0.0009950523,0.2590383,478.3449,0.1647323,0.08295356,0.0,0.06408045,0.03643627,0.140558,0.5667632,10C
0.007003292,0.0009950523,0.2574536,468.2036,0.1714995,0.07482085,0.0,0.05915118,0.04306101,0.140558,0.6383491,10C
0.007003292,0.0009950523,0.2598322,458.0624,0.1760621,0.07482085,0.0,0.06453726,0.02981147,0.1416881,0.6765144,10C
0.007003292,0.000992906,0.2574536,458.0624,0.1681159,0.07482085,0.0,0.06408045,0.03478009,0.140558,0.6010603,10C
0.007037917,0.000992906,0.2590383,447.9212,0.1681159,0.07482085,0.0,0.06267209,0.03691613,0.1371298,0.580482,10C
0.007023245,0.0009907638,0.2582454,458.0624,0.1681159,0.07156777,0.0,0.06031495,0.03146765,0.140558,0.4707302,10C
0.007023245,0.0009907638,0.2590383,447.9212,0.1659046,0.07319427,0.0,0.06242609,0.03809246,0.1371298,0.5187467,10C
0.00698339,0.0009864905,0.2574536,447.9212,0.159133,0.07970048,0.0,0.06312983,0.03360156,0.1371298,0.5422532,10C
0.007003292,0.0009864905,0.2574536,447.9212,0.1760621,0.07319427,0.0,0.06312983,0.03643627,0.1371298,0.491309,10C
0.007003292,0.0009864905,0.2574536,447.9212,0.1692905,0.08017156,0.0,0.06101866,0.02649909,0.1371298,0.5187467,10C
0.006968744,0.0009864905,0.2590383,447.9212,0.1681159,0.07528876,0.0,0.06312983,0.04306101,0.1371298,0.4707302,10C
0.006968744,0.0009864905,0.2574536,447.9212,0.1726763,0.06668813,0.0,0.05820378,0.03478009,0.1371298,0.5118872,10C
0.007003292,0.0009843598,0.2582454,447.9212,0.1613487,0.08132699,0.0,0.05398146,0.03312384,0.1371298,0.5461844,10C
0.006988635,0.0009843598,0.2590383,447.9212,0.1692905,0.0699412,0.0,0.05844698,0.02981147,0.1337015,0.6422173,10C
0.006948902,0.0009822324,0.2582454,447.9212,0.1613487,0.0699412,0.0,0.05187032,0.02981147,0.1360035,0.628498,10C
0.006968744,0.0009822324,0.2582454,447.9212,0.1748831,0.07482085,0.0,0.05820378,0.03643627,0.1337015,0.6735004,10C
0.007023245,0.0009779902,0.2590383,447.9212,0.1726763,0.07156777,0.0,0.05750006,0.04140483,0.1337015,0.5599037,10C
0.006968744,0.0009779902,0.2582454,449.045,0.1726763,0.06668813,0.0,0.06055954,0.03360156,0.1337015,0.6079197,10C
0.007023245,0.0009801094,0.2582454,447.9212,0.1714995,0.07482085,0.0,0.05750006,0.03809246,0.1337015,0.6010603,10C
0.007003292,0.0009758744,0.2598322,447.9212,0.1692905,0.07319427,0.0,0.05750006,0.03809246,0.1313965,0.6833739,10C
0.006968744,0.0009758744,0.2718046,447.9212,0.1726763,0.06668813,0.0,0.05961123,0.04968582,0.1302732,0.628498,10C
0.007023245,0.0009758744,0.2598322,447.9212,0.1714995,0.07319427,0.0,0.05985534,0.04140483,0.1291515,0.6559361,10C
0.007003292,0.0009758744,0.2582454,447.9212,0.1748831,0.07319427,0.0,0.05750006,0.03974864,0.134827,0.6353579,10C
0.007003292,0.0009737625,0.2598322,447.9212,0.1714995,0.07156777,0.0,0.05820378,0.03312384,0.1302732,0.5942008,10C
0.007003292,0.0009737625,0.2574536,449.045,0.1760621,0.0699412,0.0,0.06031495,0.03643627,0.1337015,0.6079197,10C
0.007023245,0.0009716548,0.2742131,447.9212,0.1816503,0.06668813,0.0,0.04905544,0.03809246,0.134827,0.6520767,10C
0.007003292,0.0009716548,0.2734092,447.9212,0.1647323,0.06668813,0.0,0.05844698,0.03643627,0.1337015,0.669655,10C
0.007003292,0.0009737625,0.2582454,447.9212,0.1647323,0.06343506,0.0,0.06172238,0.03809246,0.1313965,0.6079197,10C
0.007003292,0.0009716548,0.2574536,447.9212,0.1726763,0.06064029,0.0,0.06031495,0.04140483,0.1291515,0.628498,10C
0.00698339,0.0009716548,0.2582454,447.9212,0.1794479,0.06506157,0.0,0.05961123,0.04471726,0.1337015,0.6147791,10C
0.007003292,0.0009695506,0.2598322,447.9212,0.1681159,0.06180849,0.0,0.05915118,0.04471726,0.1337015,0.6422173,10C
0.007023245,0.0009695506,0.2574536,447.9212,0.1579652,0.06226791,0.0,0.05774282,0.03809246,0.1337015,0.665805,10C
0.007003292,0.0009695506,0.2574536,447.9212,0.1714995,0.06668813,0.0,0.05210938,0.04306101,0.134827,0.628498,10C
0.007003292,0.0009695506,0.2574536,447.9212,0.1816503,0.06506157,0.0,0.05679635,0.04306101,0.1325776,0.5736226,10C
0.007003292,0.0009674503,0.2574536,447.9212,0.1714995,0.06226791,0.0,0.05679635,0.04306101,0.1337015,0.6216385,10C
0.00698339,0.0009695506,0.2574536,447.9212,0.1714995,0.05855542,0.0,0.05492609,0.04851713,0.1302732,0.6902332,10C
0.00698339,0.0009695506,0.2574536,447.9212,0.1714995,0.05530235,0.0,0.05774282,0.04140483,0.1302732,0.6932608,10C
0.007003292,0.0009716548,0.2582454,447.9212,0.1782667,0.06018199,0.0,0.05633445,0.03974864,0.1302732,0.6490768,10C
0.00698339,0.0009695506,0.2582454,447.9212,0.1647323,0.05692885,0.0,0.05468521,0.041888,0.1302732,0.5765731,10C
